ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
2475	"ENSMUSG00000028789"	"Azin2"	chr4	-	128959783	128959957	128950599	128950772	128961362	128961559	2475	1,2,3,3,1,0	0,0,0,0,0,0	0,0,0,1,3,3	0,0,0,1,0,0	270	96	1	1.0	1.0,1.0,1.0,1.0,1.0,NA	NA,NA,NA,0.262,1.0,1.0	0.246
2477	"ENSMUSG00000056268"	"Dennd1b"	chr1	+	139085882	139085928	139081172	139081273	139090453	139090555	2477	1,0,0,2,2,1	0,1,0,0,0,0	1,2,7,0,3,1	0,0,0,0,0,0	142	96	1	1.0	1.0,0.0,NA,1.0,1.0,1.0	1.0,1.0,1.0,NA,1.0,1.0	-0.2
2478	"ENSMUSG00000056268"	"Dennd1b"	chr1	+	139092554	139093980	139090453	139090555	139101967	139102093	2478	1,1,0,0,0,0	0,2,0,1,0,0	0,2,0,0,2,2	0,3,2,0,1,2	1522	96	1	1.0	1.0,0.031,NA,0.0,NA,NA	NA,0.04,0.0,NA,0.112,0.059	0.291
2482	"ENSMUSG00000022772"	"Senp5"	chr16	-	31968799	31968937	31965744	31965828	31977679	31977757	2482	4,8,3,1,3,5	0,0,0,0,0,0	3,7,5,2,4,3	0,0,0,1,0,0	234	96	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.451,1.0,1.0	0.091
2483	"ENSMUSG00000022772"	"Senp5"	chr16	-	31983767	31983873	31983492	31983631	31988939	31989177	2483	2,2,6,10,10,6	0,0,0,0,0,0	1,11,5,2,4,7	0,0,0,0,1,0	202	96	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,0.655,1.0	0.057
2484	"ENSMUSG00000062078"	"Qk"	chr17	-	10213358	10213433	10202600	10209631	10216159	10216459	2484	12,7,3,9,11,8	0,1,0,0,0,0	5,11,8,14,12,11	0,0,0,0,0,0	171	96	1	1.0	1.0,0.797,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.034
2485	"ENSMUSG00000062078"	"Qk"	chr17	-	10213358	10214194	10206550	10209631	10216159	10216459	2485	45,40,19,21,24,37	0,1,0,0,0,0	41,58,35,49,33,39	0,0,0,0,0,0	932	96	1	1.0	1.0,0.805,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.033
2487	"ENSMUSG00000033389"	"Arhgap44"	chr11	-	65005453	65005505	65002038	65003450	65008062	65008440	2487	0,1,1,0,0,0	0,2,0,2,0,1	0,0,1,1,0,0	0,0,0,0,0,0	148	96	1	1.0	NA,0.245,1.0,0.0,NA,0.0	NA,NA,1.0,1.0,NA,NA	-0.689
2489	"ENSMUSG00000022191"	"Drosha"	chr15	+	12907323	12907394	12905598	12905701	12912510	12912555	2489	7,4,5,6,3,9	0,0,0,0,0,0	8,4,8,10,2,6	0,0,0,0,0,1	167	96	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,0.775	0.037
2490	"ENSMUSG00000022191"	"Drosha"	chr15	+	12929664	12929711	12928862	12928955	12934991	12935290	2490	6,8,0,13,3,9	0,0,0,0,0,1	7,11,5,9,8,14	0,0,0,0,0,0	143	96	1	1.0	1.0,1.0,NA,1.0,1.0,0.858	1.0,1.0,1.0,1.0,1.0,1.0	-0.028
2495	"ENSMUSG00000023074"	"Mospd1"	chrX	-	53347703	53347865	53345007	53345989	53355655	53355873	2495	12,15,10,12,4,10	0,0,3,1,0,0	10,10,9,16,3,11	0,0,0,0,1,0	258	96	1	1.0	1.0,1.0,0.554,0.817,1.0,1.0	1.0,1.0,1.0,1.0,0.527,1.0	-0.026
2499	"ENSMUSG00000030061"	"Uba3"	chr6	-	97201916	97201997	97199238	97199321	97203473	97203594	2499	18,18,9,7,6,4	0,1,0,0,0,1	16,18,11,17,13,11	0,0,0,1,0,0	177	96	1	1.0	1.0,0.907,1.0,1.0,1.0,0.684	1.0,1.0,1.0,0.902,1.0,1.0	-0.052
2502	"ENSMUSG00000002799"	"Jag2"	chr12	-	112915604	112915718	112915470	112915517	112915879	112915993	2502	0,0,2,0,1,2	0,0,0,0,0,0	0,0,0,1,0,0	1,0,0,0,0,0	210	96	1	1.0	NA,NA,1.0,NA,1.0,1.0	0.0,NA,NA,1.0,NA,NA	0.5
2506	"ENSMUSG00000071644"	"Eef1g"	chr19	+	8970584	8970747	8969843	8969987	8972506	8972636	2506	1,1,0,0,1,0	47,67,31,27,32,39	0,0,0,0,0,1	39,53,37,56,35,49	259	96	1	1.0	0.008,0.006,0.0,0.0,0.011,0.0	0.0,0.0,0.0,0.0,0.0,0.008	0.003
2507	"ENSMUSG00000022186"	"Oxct1"	chr15	+	4145800	4145876	4142811	4142872	4147564	4147666	2507	0,0,0,0,1,1	202,252,115,131,167,264	0,0,0,0,0,0	137,158,170,213,212,270	172	96	1	1.0	0.0,0.0,0.0,0.0,0.003,0.002	0.0,0.0,0.0,0.0,0.0,0.0	0.001
2508	"ENSMUSG00000022186"	"Oxct1"	chr15	+	4147564	4147666	4142791	4142872	4153727	4153959	2508	427,533,252,342,406,589	2,1,1,0,1,0	306,447,427,509,482,624	0,0,0,0,0,0	198	96	1	1.0	0.99,0.996,0.992,1.0,0.995,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.005
2517	"ENSMUSG00000025812"	"Pard3"	chr8	+	127277020	127277201	127161209	127161311	127306329	127306508	2517	8,9,7,8,9,15	0,0,1,0,0,0	8,13,14,22,13,14	0,0,0,0,0,0	277	96	1	1.0	1.0,1.0,0.708,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.049
2526	"ENSMUSG00000005873"	"Reep5"	chr18	-	34357091	34357230	34349634	34349803	34372404	34372498	2526	77,120,65,73,56,82	1,0,0,0,0,0	130,191,143,196,157,209	0,0,0,0,0,0	235	96	1	1.0	0.969,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.005
2529	"ENSMUSG00000061046"	"Haghl"	chr17	-	25785003	25785194	25784660	25784725	25785427	25785532	2529	11,11,7,6,11,16	1,1,0,0,0,1	3,4,5,10,3,7	0,0,0,0,0,0	287	96	1	1.0	0.786,0.786,1.0,1.0,1.0,0.843	1.0,1.0,1.0,1.0,1.0,1.0	-0.098
2531	"ENSMUSG00000040904"	"Gm21988"	chr11	-	70235695	70235800	70235205	70235468	70236023	70236211	2531	3,4,7,7,4,5	6,0,3,3,0,1	4,10,11,10,15,14	7,1,0,6,9,9	201	96	0.546395779259	1.0	0.193,1.0,0.527,0.527,1.0,0.705	0.214,0.827,1.0,0.443,0.443,0.426	0.1
2532	"ENSMUSG00000040904"	"Gm21988"	chr11	-	70236876	70236978	70236023	70236211	70237530	70237625	2532	13,23,6,13,6,12	0,0,1,0,0,0	19,25,21,29,16,18	0,0,2,1,1,0	198	96	1	1.0	1.0,1.0,0.744,1.0,1.0,1.0	1.0,1.0,0.836,0.934,0.886,1.0	0.015
2537	"ENSMUSG00000027936"	"Crtc2"	chr3	+	90259153	90259222	90254162	90254558	90259385	90259492	2537	5,5,5,6,4,8	0,0,0,1,0,0	3,4,2,7,9,5	0,0,2,0,0,0	165	96	1	1.0	1.0,1.0,1.0,0.777,1.0,1.0	1.0,1.0,0.368,1.0,1.0,1.0	0.068
2538	"ENSMUSG00000027936"	"Crtc2"	chr3	+	90259153	90259222	90258050	90258526	90259385	90259492	2538	6,5,7,6,6,8	0,0,0,0,0,0	6,5,8,10,12,8	0,2,0,0,0,0	165	96	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,0.593,1.0,1.0,1.0,1.0	0.068
2540	"ENSMUSG00000027936"	"Crtc2"	chr3	+	90262913	90262980	90262450	90262714	90263170	90263357	2540	0,1,0,0,0,0	9,8,6,7,4,6	0,0,0,0,0,1	4,7,3,10,6,11	163	96	1	1.0	0.0,0.069,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.051	0.003
2541	"ENSMUSG00000032534"	"Cep63"	chr9	-	102588707	102588987	102586577	102587012	102594507	102594594	2541	1,0,0,1,0,1	5,6,4,0,1,5	0,1,3,2,0,2	3,6,2,1,3,2	376	96	0.34809164571	1.0	0.049,0.0,0.0,1.0,0.0,0.049	0.0,0.041,0.277,0.338,0.0,0.203	0.04
2544	"ENSMUSG00000032534"	"Cep63"	chr9	-	102613294	102613417	102607325	102607439	102615274	102615370	2544	4,5,2,6,5,6	0,2,0,0,0,0	3,10,9,7,4,11	0,0,0,0,0,0	219	96	1	1.0	1.0,0.523,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.08
2546	"ENSMUSG00000032534"	"Cep63"	chr9	-	102619691	102619760	102615274	102615370	102626262	102626509	2546	1,4,0,0,0,1	0,0,0,0,0,0	0,1,0,2,1,0	0,0,1,0,0,0	165	96	1	1.0	1.0,1.0,NA,NA,NA,1.0	NA,1.0,0.0,1.0,1.0,NA	0.25
2548	"ENSMUSG00000032534"	"Cep63"	chr9	-	102621695	102621728	102619691	102619760	102625903	102625981	2548	0,1,0,0,0,1	0,1,0,0,1,0	0,0,1,0,0,0	0,0,0,0,0,1	129	96	1	1.0	NA,0.427,NA,NA,0.0,1.0	NA,NA,1.0,NA,NA,0.0	-0.024
2550	"ENSMUSG00000032534"	"Cep63"	chr9	-	102623555	102623593	102621695	102621728	102625903	102625981	2550	0,0,0,0,0,0	0,1,0,0,0,1	0,0,0,1,0,0	0,0,1,0,0,0	134	96	1	1.0	NA,0.0,NA,NA,NA,0.0	NA,NA,0.0,1.0,NA,NA	-0.5
2552	"ENSMUSG00000052798"	"Nup107"	chr10	-	117789973	117790055	117787792	117787911	117792603	117792651	2552	2,0,0,2,0,0	0,0,0,0,0,0	2,2,0,1,0,2	0,0,0,0,1,0	178	96	1	1.0	1.0,NA,NA,1.0,NA,NA	1.0,1.0,NA,1.0,0.0,1.0	0.2
2553	"ENSMUSG00000026134"	"Prim2"	chr1	-	33464052	33464121	33453809	33454304	33480457	33480540	2553	1,4,2,1,0,0	0,0,0,0,0,0	2,2,0,1,0,4	0,0,0,0,1,0	165	96	1	1.0	1.0,1.0,1.0,1.0,NA,NA	1.0,1.0,NA,1.0,0.0,1.0	0.2
2554	"ENSMUSG00000055805"	"Fmnl1"	chr11	+	103182641	103182767	103182085	103182169	103185620	103185729	2554	18,33,17,23,14,17	0,0,0,0,0,0	37,44,29,36,22,53	0,1,0,0,0,1	222	96	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,0.95,1.0,1.0,1.0,0.958	0.015
2555	"ENSMUSG00000055805"	"Fmnl1"	chr11	+	103183015	103183033	103182641	103182767	103185620	103185729	2555	0,3,0,0,0,0	6,13,6,8,9,10	0,2,0,4,2,6	18,16,12,14,12,19	114	96	0.000316875651696	0.0441540148591	0.0,0.163,0.0,0.0,0.0,0.0	0.0,0.095,0.0,0.194,0.123,0.21	-0.076
2556	"ENSMUSG00000055805"	"Fmnl1"	chr11	+	103197314	103197395	103197077	103197179	103197657	103197778	2556	30,41,25,35,17,33	1,0,0,0,0,0	40,61,51,70,50,77	0,0,0,0,0,0	177	96	1	1.0	0.942,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.01
2557	"ENSMUSG00000055805"	"Fmnl1"	chr11	+	103198134	103198233	103197657	103197778	103198482	103198895	2557	1,0,0,1,0,0	14,23,8,18,14,17	0,2,1,1,0,1	14,22,9,19,30,28	195	96	1	1.0	0.034,0.0,0.0,0.027,0.0,0.0	0.0,0.043,0.052,0.025,0.0,0.017	-0.013
2561	"ENSMUSG00000027534"	"Snx16"	chr3	-	10420196	10420316	10418145	10419223	10420739	10420876	2561	0,9,8,1,4,5	0,1,1,0,0,0	2,2,6,5,6,6	0,0,0,0,0,0	216	96	1	1.0	NA,0.8,0.78,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.084
2565	"ENSMUSG00000040473"	"Cfap69"	chr5	-	5586355	5586432	5584650	5584848	5587140	5587211	2565	2,5,6,4,3,6	0,0,0,0,0,1	1,4,1,1,0,3	0,0,0,0,0,0	173	96	1	1.0	1.0,1.0,1.0,1.0,1.0,0.769	1.0,1.0,1.0,1.0,NA,1.0	-0.038
2567	"ENSMUSG00000040473"	"Cfap69"	chr5	-	5618947	5619069	5617168	5617385	5619166	5619215	2567	2,1,1,0,1,0	0,0,0,0,0,0	0,0,1,3,0,0	0,0,1,0,0,0	218	96	1	1.0	1.0,1.0,1.0,NA,1.0,NA	NA,NA,0.306,1.0,NA,NA	0.347
2575	"ENSMUSG00000048661"	"Lemd3"	chr10	-	120933629	120933709	120933394	120933540	120947203	120947271	2575	1,3,2,1,1,3	0,0,0,0,1,0	0,1,0,2,2,2	0,0,0,0,0,0	176	96	1	1.0	1.0,1.0,1.0,1.0,0.353,1.0	NA,1.0,NA,1.0,1.0,1.0	-0.108
2577	"ENSMUSG00000006850"	"Tmco6"	chr18	+	36741051	36741146	36739154	36739341	36741661	36741829	2577	9,5,3,1,1,8	0,0,0,1,0,0	4,3,2,4,2,5	0,0,0,0,0,0	191	96	1	1.0	1.0,1.0,1.0,0.334,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.111
2591	"ENSMUSG00000021140"	"Pcnx"	chr12	+	81928241	81928374	81917664	81919380	81946930	81947021	2591	0,1,0,0,0,0	2,0,0,0,3,1	0,1,0,0,0,0	0,1,1,2,2,3	229	96	1	1.0	0.0,1.0,NA,NA,0.0,0.0	NA,0.295,0.0,0.0,0.0,0.0	0.191
2594	"ENSMUSG00000025332"	"Kdm5c"	chrX	+	152239629	152239752	152237632	152237710	152240025	152240196	2594	9,7,0,1,7,6	1,0,0,0,0,1	10,0,12,4,5,6	0,1,1,0,0,0	219	96	1	1.0	0.798,1.0,NA,1.0,1.0,0.725	1.0,0.0,0.84,1.0,1.0,1.0	0.098
2595	"ENSMUSG00000025332"	"Kdm5c"	chrX	+	152269714	152269853	152268764	152269123	152270351	152270531	2595	11,26,4,7,6,10	0,0,0,1,0,0	9,16,9,18,7,8	0,0,0,0,0,0	235	96	1	1.0	1.0,1.0,1.0,0.741,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.043
2596	"ENSMUSG00000025332"	"Kdm5c"	chrX	+	152270693	152270831	152270351	152270531	152271011	152271593	2596	18,28,6,7,7,20	0,3,0,0,0,0	7,11,9,20,10,16	0,0,0,0,0,0	234	96	1	1.0	1.0,0.793,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.034
2597	"ENSMUSG00000025332"	"Kdm5c"	chrX	+	152271859	152271929	152271011	152271593	152272074	152272274	2597	9,23,2,10,3,9	0,0,0,0,0,1	5,5,9,13,3,8	0,0,0,0,0,0	166	96	1	1.0	1.0,1.0,1.0,1.0,1.0,0.839	1.0,1.0,1.0,1.0,1.0,1.0	-0.027
2598	"ENSMUSG00000025332"	"Kdm5c"	chrX	+	152271859	152271938	152271011	152271593	152272074	152272274	2598	10,14,2,5,2,6	0,0,0,0,0,1	5,5,9,12,1,8	0,0,0,0,0,0	175	96	1	1.0	1.0,1.0,1.0,1.0,1.0,0.767	1.0,1.0,1.0,1.0,1.0,1.0	-0.039
2602	"ENSMUSG00000004231"	"Pax2"	chr19	+	44760874	44761043	44756044	44757436	44761687	44761885	2602	5,2,4,5,0,3	0,0,0,0,0,0	0,2,0,10,6,5	1,1,0,0,0,0	265	96	1	1.0	1.0,1.0,1.0,1.0,NA,1.0	0.0,0.42,NA,1.0,1.0,1.0	0.316
2603	"ENSMUSG00000004231"	"Pax2"	chr19	+	44760877	44761043	44757393	44757436	44761687	44761885	2603	6,3,3,4,1,3	0,0,0,0,0,0	0,4,3,10,6,10	1,1,0,0,0,0	262	96	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	0.0,0.594,1.0,1.0,1.0,1.0	0.234
2604	"ENSMUSG00000004231"	"Pax2"	chr19	+	44796627	44796696	44790682	44790802	44815907	44816083	2604	0,2,1,0,1,2	7,4,2,4,4,8	0,2,0,0,0,0	2,6,3,11,1,6	165	96	0.740520521326	1.0	0.0,0.225,0.225,0.0,0.127,0.127	0.0,0.162,0.0,0.0,0.0,0.0	0.09
2605	"ENSMUSG00000004231"	"Pax2"	chr19	+	44835390	44835477	44833165	44833267	44835950	44837851	2605	4,9,3,7,2,7	1,0,1,0,1,2	3,7,0,11,4,10	0,2,1,3,1,0	183	96	0.311615290182	1.0	0.677,1.0,0.611,1.0,0.512,0.647	1.0,0.647,0.0,0.658,0.677,1.0	0.077
2606	"ENSMUSG00000036712"	"Cyld"	chr8	+	88702304	88702438	88697046	88697099	88705225	88705879	2606	0,0,1,0,0,4	0,1,1,0,1,1	0,2,1,1,0,2	0,0,0,3,0,0	230	96	1	1.0	NA,0.0,0.294,NA,0.0,0.625	NA,1.0,1.0,0.122,NA,1.0	-0.551
2607	"ENSMUSG00000036712"	"Cyld"	chr8	+	88705225	88705879	88697027	88697099	88707088	88707391	2607	24,25,15,20,23,28	0,0,0,0,0,0	16,26,22,45,22,31	0,0,0,0,1,0	750	96	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,0.738,1.0	0.044
2609	"ENSMUSG00000032383"	"Ppib"	chr9	+	66061466	66061580	66060221	66060400	66062988	66063082	2609	129,212,63,96,82,118	0,0,0,1,0,0	84,130,126,162,137,145	0,0,0,0,0,0	210	96	1	1.0	1.0,1.0,1.0,0.978,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.004
2613	"ENSMUSG00000020898"	"Ctc1"	chr11	+	69029685	69029812	69027863	69028064	69030483	69030598	2613	1,7,1,2,1,5	0,0,0,0,1,0	1,7,0,3,4,7	0,0,0,0,0,0	223	96	1	1.0	1.0,1.0,1.0,1.0,0.301,1.0	1.0,1.0,NA,1.0,1.0,1.0	-0.116
2615	"ENSMUSG00000055296"	"Tmem245"	chr4	-	56903211	56903247	56899305	56899428	56903917	56904049	2615	2,2,0,1,2,1	0,2,0,0,0,0	2,0,0,4,0,0	0,0,3,1,1,2	132	96	1	1.0	1.0,0.421,NA,1.0,1.0,1.0	1.0,NA,0.0,0.744,0.0,0.0	0.535
2618	"ENSMUSG00000089832"	"Shkbp1"	chr7	-	27347001	27347172	27345172	27345328	27348331	27348448	2618	5,6,4,3,3,2	0,0,0,0,0,0	4,5,4,15,5,7	0,0,0,0,1,0	267	96	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,0.643,1.0	0.059
2620	"ENSMUSG00000054008"	"Ndst1"	chr18	-	60699507	60699690	60698438	60698535	60700371	60700500	2620	28,58,20,35,26,34	0,0,0,0,1,0	33,31,32,54,26,43	0,0,0,1,0,0	279	96	1	1.0	1.0,1.0,1.0,1.0,0.899,1.0	1.0,1.0,1.0,0.949,1.0,1.0	-0.008
2621	"ENSMUSG00000028291"	"Akirin2"	chr4	+	34565127	34565277	34562311	34562455	34565933	34566005	2621	27,39,18,17,22,27	1,0,0,0,0,0	34,34,31,56,36,37	0,0,0,0,0,0	246	96	1	1.0	0.913,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.014
2623	"ENSMUSG00000063273"	"Naa15"	chr3	+	51446646	51446766	51443797	51443951	51448340	51448436	2623	6,9,5,3,4,5	0,0,0,0,0,0	10,12,5,8,9,6	1,0,0,0,0,0	216	96	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	0.816,1.0,1.0,1.0,1.0,1.0	0.031
2624	"ENSMUSG00000063273"	"Naa15"	chr3	+	51470085	51470229	51465593	51465692	51471484	51471570	2624	10,19,13,7,10,22	1,0,0,0,0,0	8,16,16,25,19,13	0,0,0,0,0,0	240	96	1	1.0	0.8,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.033
2625	"ENSMUSG00000005373"	"Mlxipl"	chr5	+	135113626	135113733	135106890	135107215	135121505	135121588	2625	20,41,23,17,27,34	0,0,0,0,0,0	30,30,32,51,32,44	0,0,1,0,0,0	203	96	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,0.938,1.0,1.0,1.0	0.01
2626	"ENSMUSG00000005373"	"Mlxipl"	chr5	+	135123649	135123851	135122069	135122114	135123936	135124017	2626	35,54,25,40,37,48	0,1,0,0,0,0	42,58,34,62,70,114	1,1,0,1,0,0	298	96	1	1.0	1.0,0.946,1.0,1.0,1.0,1.0	0.931,0.949,1.0,0.952,1.0,1.0	0.019
2627	"ENSMUSG00000005373"	"Mlxipl"	chr5	+	135128512	135128697	135113626	135113733	135132314	135132861	2627	33,39,19,19,20,34	0,1,0,0,0,0	24,54,26,57,46,86	0,0,1,0,0,0	281	96	1	1.0	1.0,0.93,1.0,1.0,1.0,1.0	1.0,1.0,0.899,1.0,1.0,1.0	0.005
2628	"ENSMUSG00000005373"	"Mlxipl"	chr5	+	135128512	135128697	135123936	135124017	135132314	135132861	2628	52,64,26,27,34,59	2,0,0,0,0,0	47,81,44,89,81,142	0,0,0,0,0,1	281	96	1	1.0	0.899,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,0.98	-0.014
2629	"ENSMUSG00000087163"	"Gm16230"	chr10	-	127674856	127674982	127672549	127672629	127676670	127676724	2629	0,1,0,0,1,1	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,1	222	96	1	1.0	NA,1.0,NA,NA,1.0,1.0	NA,NA,NA,NA,NA,0.0	1.0
2630	"ENSMUSG00000037876"	"Jmjd1c"	chr10	+	67189735	67189849	67157906	67158071	67215269	67215375	2630	0,7,1,2,1,8	0,0,0,0,0,1	1,4,4,0,3,3	0,0,0,0,0,0	210	96	1	1.0	NA,1.0,1.0,1.0,1.0,0.785	1.0,1.0,1.0,NA,1.0,1.0	-0.043
2631	"ENSMUSG00000037876"	"Jmjd1c"	chr10	+	67216982	67217107	67215269	67215375	67218037	67218181	2631	0,0,0,1,0,0	0,0,0,0,0,2	6,5,3,4,0,1	1,0,0,0,0,0	221	96	1	1.0	NA,NA,NA,1.0,NA,0.0	0.723,1.0,1.0,1.0,NA,1.0	-0.445
2637	"ENSMUSG00000037960"	"Card19"	chr13	-	49203928	49203988	49203717	49203789	49205191	49205345	2637	7,19,6,10,10,13	0,0,0,0,0,0	5,6,8,12,14,9	0,0,0,0,1,0	156	96	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,0.896,1.0	0.017
2638	"ENSMUSG00000037960"	"Card19"	chr13	-	49205191	49205345	49203836	49203988	49208003	49208146	2638	23,42,7,15,11,24	0,0,0,0,0,0	12,18,13,18,26,29	0,0,0,0,0,1	250	96	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,0.918	0.014
2639	"ENSMUSG00000037960"	"Card19"	chr13	-	49210088	49210203	49208003	49208146	49215753	49215860	2639	0,0,2,0,2,0	1,5,2,0,2,0	1,0,1,0,0,2	0,0,1,0,2,0	211	96	1	1.0	0.0,0.0,0.313,NA,0.313,NA	1.0,NA,0.313,NA,0.0,1.0	-0.422
2640	"ENSMUSG00000037960"	"Card19"	chr13	-	49210088	49210203	49208003	49208146	49215936	49216037	2640	0,0,0,0,2,0	2,2,2,3,3,5	0,0,1,0,0,2	2,2,0,4,1,1	211	96	1	1.0	0.0,0.0,0.0,0.0,0.233,0.0	0.0,0.0,1.0,0.0,0.0,0.476	-0.207
2643	"ENSMUSG00000032855"	"Pkd1"	chr17	+	24590818	24590937	24587927	24588021	24591014	24591217	2643	3,7,0,2,2,1	0,0,0,0,0,0	2,4,4,5,2,8	1,0,0,0,0,0	215	96	1	1.0	1.0,1.0,NA,1.0,1.0,1.0	0.472,1.0,1.0,1.0,1.0,1.0	0.088
2645	"ENSMUSG00000032855"	"Pkd1"	chr17	+	24593798	24593973	24593475	24593601	24594087	24594378	2645	9,14,3,4,4,9	0,0,0,0,0,0	11,2,9,5,2,12	0,0,0,1,0,0	271	96	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.639,1.0,1.0	0.06
2648	"ENSMUSG00000008682"	"Rpl10"	chrX	+	74271360	74271718	74270978	74271024	74271799	74271907	2648	154,229,109,151,106,146	0,0,0,1,0,1	106,139,123,159,108,131	0,0,0,0,0,0	454	96	1	1.0	1.0,1.0,1.0,0.97,1.0,0.969	1.0,1.0,1.0,1.0,1.0,1.0	-0.01
2649	"ENSMUSG00000008682"	"Rpl10"	chrX	+	74271659	74271718	74270859	74271024	74271799	74271907	2649	273,435,180,264,158,245	0,0,0,1,0,1	148,208,185,264,158,213	0,0,0,0,0,0	155	96	1	1.0	1.0,1.0,1.0,0.994,1.0,0.993	1.0,1.0,1.0,1.0,1.0,1.0	-0.002
2650	"ENSMUSG00000008682"	"Rpl10"	chrX	+	74272671	74272834	74272178	74272317	74272914	74272925	2650	539,776,417,538,372,573	1,0,1,0,0,0	426,613,514,804,412,592	2,0,0,1,0,0	259	96	1	1.0	0.995,1.0,0.994,1.0,1.0,1.0	0.987,1.0,1.0,0.997,1.0,1.0	0.001
2651	"ENSMUSG00000003534"	"Ddr1"	chr17	-	35686480	35686591	35685305	35685550	35687144	35687310	2651	24,46,15,21,20,31	0,0,2,0,2,3	25,38,26,44,62,81	0,0,2,0,2,0	207	96	0.487760476916	1.0	1.0,1.0,0.777,1.0,0.823,0.827	1.0,1.0,0.858,1.0,0.935,1.0	-0.061
2653	"ENSMUSG00000003534"	"Ddr1"	chr17	-	35703923	35704139	35693787	35693917	35704530	35704599	2653	0,0,1,0,1,0	0,0,0,0,0,0	0,0,0,0,0,0	1,0,0,0,1,0	312	96	1	1.0	NA,NA,1.0,NA,1.0,NA	0.0,NA,NA,NA,0.0,NA	1.0
2655	"ENSMUSG00000056698"	"Elmod3"	chr6	-	72596435	72596466	72594739	72595020	72597623	72597645	2655	0,1,2,1,1,0	0,0,0,0,0,0	1,1,0,0,0,0	0,0,1,1,0,0	127	96	1	1.0	NA,1.0,1.0,1.0,1.0,NA	1.0,1.0,0.0,0.0,NA,NA	0.5
2656	"ENSMUSG00000056698"	"Elmod3"	chr6	-	72596435	72596466	72594739	72595020	72598321	72598342	2656	0,1,2,2,1,0	0,2,0,0,1,0	1,1,1,0,1,0	0,1,0,0,1,1	127	96	1	1.0	NA,0.274,1.0,1.0,0.43,NA	1.0,0.43,1.0,NA,0.43,0.0	0.104
2657	"ENSMUSG00000056698"	"Elmod3"	chr6	-	72597623	72597645	72594739	72595020	72598321	72598361	2657	0,0,0,0,0,0	0,2,0,0,1,0	0,0,1,0,0,0	0,1,0,0,1,1	118	96	1	1.0	NA,0.0,NA,NA,0.0,NA	NA,0.0,1.0,NA,0.0,0.0	-0.25
2659	"ENSMUSG00000047454"	"Gphn"	chr12	+	78492037	78492310	78481298	78481365	78504616	78504751	2659	18,26,13,22,11,27	0,0,0,0,0,1	34,37,38,37,55,49	0,1,0,0,0,0	369	96	1	1.0	1.0,1.0,1.0,1.0,1.0,0.875	1.0,0.906,1.0,1.0,1.0,1.0	-0.005
