ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1120	"ENSMUSG00000020430"	"Pes1"	chr11	+	3973436	3973538	3973448	3973538	3973196	3973368	1120	0,0,0,1,0,1	18,19,3,8,4,6	0,0,0,0,0,0	6,12,9,20,6,16	108	96	1	1.0	0.0,0.0,0.0,0.1,0.0,0.129	0.0,0.0,0.0,0.0,0.0,0.0	0.038
1124	"ENSMUSG00000002058"	"Unc119"	chr11	+	78348464	78349164	78348530	78349164	78348086	78348259	1124	1,0,0,0,0,0	3,1,1,0,2,0	0,0,0,0,0,0	2,0,1,0,1,2	162	96	1	1.0	0.165,0.0,0.0,NA,0.0,NA	0.0,NA,0.0,NA,0.0,0.0	0.041
1139	"ENSMUSG00000018750"	"Zbtb4"	chr11	+	69775801	69776889	69775861	69776889	69775375	69775442	1139	0,0,1,1,0,0	2,2,1,3,0,4	0,0,0,1,1,1	1,2,5,3,4,6	156	96	1	1.0	0.0,0.0,0.381,0.17,NA,0.0	0.0,0.0,0.0,0.17,0.133,0.093	0.044
1141	"ENSMUSG00000040146"	"Rgl3"	chr9	-	21987850	21987904	21987850	21987899	21988045	21988275	1141	4,8,1,1,2,3	0,0,0,0,0,0	4,0,0,3,3,3	0,0,1,0,0,0	101	96	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,NA,0.0,1.0,1.0,1.0	0.2
1156	"ENSMUSG00000053158"	"Fes"	chr7	-	80382312	80382431	80382312	80382396	80382520	80382707	1156	1,0,0,0,0,0	2,0,0,0,1,0	0,2,1,1,1,0	1,0,0,0,0,0	131	96	1	1.0	0.268,NA,NA,NA,0.0,NA	0.0,1.0,1.0,1.0,1.0,NA	-0.666
1157	"ENSMUSG00000019428"	"Fkbp8"	chr8	+	70531521	70531742	70531524	70531742	70531184	70531273	1157	31,50,13,25,28,40	3,5,0,5,2,7	25,19,26,38,30,51	5,4,5,9,6,11	99	96	0.0221378230021	0.625871786109	0.909,0.907,1.0,0.829,0.931,0.847	0.829,0.822,0.835,0.804,0.829,0.818	0.081
1158	"ENSMUSG00000019428"	"Fkbp8"	chr8	+	70534387	70534614	70534482	70534614	70534116	70534194	1158	0,0,4,0,0,1	36,52,15,42,17,41	0,0,0,0,0,2	25,61,37,50,23,44	191	96	1	1.0	0.0,0.0,0.118,0.0,0.0,0.012	0.0,0.0,0.0,0.0,0.0,0.022	0.018
1164	"ENSMUSG00000019478"	"Rab4a"	chr8	+	123830232	123830387	123830270	123830387	123828995	123829058	1164	3,6,6,4,1,3	0,0,0,0,0,1	2,7,5,12,5,7	0,1,1,2,1,0	134	96	1	1.0	1.0,1.0,1.0,1.0,1.0,0.682	1.0,0.834,0.782,0.811,0.782,1.0	0.079
1165	"ENSMUSG00000021720"	"Rnf180"	chr13	-	105252251	105252350	105252251	105252347	105270904	105271039	1165	0,0,0,0,0,0	0,0,0,0,1,0	0,0,2,0,0,0	0,2,0,2,1,1	99	96	1	1.0	NA,NA,NA,NA,0.0,NA	NA,0.0,1.0,0.0,0.0,0.0	-0.2
1167	"ENSMUSG00000044876"	"Zfp444"	chr7	+	6183789	6184202	6183861	6184202	6173981	6174101	1167	0,0,0,1,1,3	0,3,4,1,5,2	2,2,1,2,1,1	2,0,7,2,2,9	168	96	1	1.0	NA,0.0,0.0,0.364,0.103,0.462	0.364,1.0,0.075,0.364,0.222,0.06	-0.162
1168	"ENSMUSG00000029267"	"Mtf2"	chr5	+	108104394	108104530	108104425	108104530	108104265	108104318	1168	0,0,0,0,0,0	3,0,0,2,0,0	0,0,0,0,0,1	1,4,1,0,4,3	127	96	1	1.0	0.0,NA,NA,0.0,NA,NA	0.0,0.0,0.0,NA,0.0,0.201	-0.04
1177	"ENSMUSG00000027652"	"Ralgapb"	chr2	+	158450176	158450310	158450188	158450310	158448319	158448449	1177	5,9,1,4,1,4	2,3,2,4,1,1	6,3,8,11,4,4	0,0,1,3,3,1	108	96	0.0262498711551	0.683093238013	0.69,0.727,0.308,0.471,0.471,0.78	1.0,1.0,0.877,0.765,0.542,0.78	-0.253
1178	"ENSMUSG00000030435"	"U2af2"	chr7	+	5067353	5067647	5067543	5067647	5066402	5066538	1178	1,1,0,0,0,1	0,0,0,0,0,0	0,2,0,2,2,1	0,0,1,0,0,0	286	96	1	1.0	1.0,1.0,NA,NA,NA,1.0	NA,1.0,0.0,1.0,1.0,1.0	0.2
1189	"ENSMUSG00000002395"	"Use1"	chr8	+	71367497	71367693	71367643	71367693	71367216	71367369	1189	1,7,0,2,1,4	3,16,2,11,9,15	2,4,3,2,1,1	5,4,6,6,7,6	242	96	0.648477622778	1.0	0.117,0.148,0.0,0.067,0.042,0.096	0.137,0.284,0.166,0.117,0.054,0.062	-0.058
1194	"ENSMUSG00000024193"	"Phf1"	chr17	+	26934431	26934535	26934453	26934535	26934193	26934368	1194	1,0,0,0,0,0	5,3,4,3,0,3	0,0,1,0,2,1	5,5,2,7,6,6	118	96	1	1.0	0.14,0.0,0.0,0.0,NA,0.0	0.0,0.0,0.289,0.0,0.213,0.119	-0.075
1195	"ENSMUSG00000024193"	"Phf1"	chr17	+	26935053	26935154	26935064	26935154	26934630	26934726	1195	0,1,4,3,2,1	0,0,1,0,0,0	2,2,0,9,3,2	0,0,0,0,0,0	107	96	1	1.0	NA,1.0,0.782,1.0,1.0,1.0	1.0,1.0,NA,1.0,1.0,1.0	-0.044
1196	"ENSMUSG00000024193"	"Phf1"	chr17	+	26936511	26936680	26936522	26936680	26936286	26936391	1196	4,1,1,0,0,0	0,2,0,0,0,0	1,3,2,2,0,1	0,1,0,0,0,1	107	96	1	1.0	1.0,0.31,1.0,NA,NA,NA	1.0,0.729,1.0,1.0,NA,0.473	-0.07
1197	"ENSMUSG00000024193"	"Phf1"	chr17	+	26937053	26937134	26937056	26937134	26936770	26936865	1197	11,10,2,5,1,5	0,0,0,0,1,0	7,10,4,9,14,13	0,0,0,0,2,0	99	96	1	1.0	1.0,1.0,1.0,1.0,0.492,1.0	1.0,1.0,1.0,1.0,0.872,1.0	-0.063
1199	"ENSMUSG00000020153"	"Ndufs7"	chr10	+	80253073	80253157	80253078	80253157	80252396	80252433	1199	24,11,8,9,10,14	0,0,0,0,0,0	6,14,3,18,13,8	0,1,0,0,0,0	101	96	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,0.93,1.0,1.0,1.0,1.0	0.012
1201	"ENSMUSG00000037426"	"Depdc5"	chr5	+	32937520	32937704	32937547	32937704	32933949	32934015	1201	2,0,0,0,0,2	2,4,3,2,0,2	0,0,0,2,0,0	2,1,0,0,0,0	123	96	1	1.0	0.438,0.0,0.0,0.0,NA,0.438	0.0,0.0,NA,1.0,NA,NA	-0.158
1205	"ENSMUSG00000032803"	"Cdv3"	chr9	-	103353103	103356029	103353103	103355313	103356279	103356439	1205	25,37,10,30,22,32	0,1,0,2,1,0	21,32,25,34,25,33	0,0,0,1,3,1	812	96	1	1.0	1.0,0.814,1.0,0.639,0.722,1.0	1.0,1.0,1.0,0.801,0.496,0.796	0.014
1206	"ENSMUSG00000032803"	"Cdv3"	chr9	-	103356279	103356439	103356279	103356433	103359875	103360018	1206	15,20,4,12,2,9	0,4,0,0,0,0	9,20,6,13,11,26	1,0,0,0,0,0	102	96	1	1.0	1.0,0.825,1.0,1.0,1.0,1.0	0.894,1.0,1.0,1.0,1.0,1.0	-0.012
1207	"ENSMUSG00000028975"	"Pex14"	chr4	-	148967523	148970635	148967523	148967626	148984036	148984165	1207	11,21,11,11,7,16	0,0,0,0,0,0	16,18,21,30,16,29	0,0,0,0,0,1	3105	96	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,0.473	0.088
1211	"ENSMUSG00000024588"	"Fech"	chr18	-	64475056	64475300	64475056	64475205	64478650	64478770	1211	0,1,0,0,0,0	23,27,30,28,29,38	0,0,0,1,0,0	28,31,29,45,30,49	191	96	1	1.0	0.0,0.018,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.011,0.0,0.0	0.001
1216	"ENSMUSG00000028673"	"Fuca1"	chr4	+	135936922	135937022	135936972	135937022	135934689	135934880	1216	46,72,64,65,72,89	0,0,0,0,0,0	101,118,105,136,81,136	1,0,0,0,0,0	146	96	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	0.985,1.0,1.0,1.0,1.0,1.0	0.003
1218	"ENSMUSG00000068735"	"Trp53i11"	chr2	+	93197461	93197748	93197608	93197748	93196896	93196978	1218	1,0,1,0,0,1	1,1,0,0,1,1	1,1,0,0,0,2	0,1,0,2,0,1	243	96	1	1.0	0.283,0.0,1.0,NA,0.0,0.283	1.0,0.283,NA,0.0,NA,0.441	-0.118
1219	"ENSMUSG00000068735"	"Trp53i11"	chr2	+	93197461	93197748	93197611	93197748	93196896	93196978	1219	1,0,1,0,0,1	4,2,0,2,0,0	1,1,0,0,0,2	0,3,0,1,1,0	246	96	1	1.0	0.089,0.0,1.0,0.0,NA,1.0	1.0,0.115,NA,0.0,0.0,1.0	-0.005
1220	"ENSMUSG00000068735"	"Trp53i11"	chr2	+	93197608	93197748	93197611	93197748	93196896	93196978	1220	1,1,0,0,1,1	4,2,0,2,0,0	0,1,0,2,0,1	0,3,0,1,1,0	99	96	1	1.0	0.195,0.327,NA,0.0,1.0,1.0	NA,0.244,NA,0.66,0.0,1.0	0.028
1221	"ENSMUSG00000057594"	"Arl16"	chr11	-	120466653	120466767	120466653	120466732	120467181	120467240	1221	2,1,1,1,0,1	0,0,0,0,0,0	0,0,0,2,1,2	0,0,0,1,0,0	131	96	1	1.0	1.0,1.0,1.0,1.0,NA,1.0	NA,NA,NA,0.594,1.0,1.0	0.135
1222	"ENSMUSG00000055204"	"Ankrd17"	chr5	-	90278242	90278391	90278242	90278388	90282850	90283603	1222	0,1,0,1,0,2	0,0,3,0,0,0	2,1,0,3,1,0	0,1,0,0,1,1	99	96	1	1.0	NA,1.0,0.0,1.0,NA,1.0	1.0,0.492,NA,1.0,0.492,0.0	0.153
1223	"ENSMUSG00000055204"	"Ankrd17"	chr5	-	90278242	90278391	90278242	90278388	90285040	90285143	1223	4,4,3,2,4,2	1,0,0,0,3,2	3,7,0,1,2,8	0,2,1,0,0,3	99	96	0.392101210102	1.0	0.795,1.0,1.0,1.0,0.564,0.492	1.0,0.772,0.0,1.0,1.0,0.721	0.06
1224	"ENSMUSG00000019738"	"Polr2i"	chr7	+	30232691	30232823	30232749	30232823	30232481	30232536	1224	0,0,0,0,0,0	19,34,16,10,9,22	0,1,0,0,0,0	12,17,22,32,18,26	154	96	1	1.0	0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.035,0.0,0.0,0.0,0.0	-0.006
1226	"ENSMUSG00000020128"	"Vps54"	chr11	+	21264629	21264871	21264665	21264871	21263198	21263354	1226	2,6,2,0,1,1	3,3,2,4,7,1	7,6,1,8,8,10	3,4,4,4,6,5	132	96	0.0170195248801	0.526685296965	0.327,0.593,0.421,0.0,0.094,0.421	0.629,0.522,0.154,0.593,0.492,0.593	-0.188
1231	"ENSMUSG00000024735"	"Prpf19"	chr19	+	10898925	10899124	10898982	10899124	10897816	10897893	1231	3,4,2,0,0,5	8,8,6,15,3,10	0,2,4,4,2,3	5,7,19,10,22,12	153	96	0.708289924405	1.0	0.19,0.239,0.173,0.0,0.0,0.239	0.0,0.152,0.117,0.201,0.054,0.136	0.03
1232	"ENSMUSG00000056234"	"Ncoa4"	chr14	+	32174389	32174533	32174392	32174533	32173400	32173490	1232	22,23,19,17,18,28	0,5,2,4,3,2	14,17,16,21,15,16	1,0,0,0,0,0	99	96	4.26965500422e-06	0.00108638999552	1.0,0.817,0.902,0.805,0.853,0.931	0.931,1.0,1.0,1.0,1.0,1.0	-0.104
1234	"ENSMUSG00000035266"	"Helq"	chr5	-	100768281	100768699	100768281	100768455	100770397	100770496	1234	1,0,0,0,0,0	0,0,0,0,1,0	0,0,0,0,0,0	1,0,0,0,0,0	340	96	1	1.0	1.0,NA,NA,NA,0.0,NA	0.0,NA,NA,NA,NA,NA	0.5
1237	"ENSMUSG00000030826"	"Bcat2"	chr7	+	45585110	45585230	45585125	45585230	45584916	45585027	1237	14,18,14,14,15,13	0,0,0,0,0,0	4,8,8,9,7,10	0,1,0,0,0,0	111	96	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,0.874,1.0,1.0,1.0,1.0	0.021
1238	"ENSMUSG00000039156"	"Stim2"	chr5	+	54110871	54111110	54111009	54111110	54110536	54110637	1238	12,7,6,9,0,5	0,0,0,1,0,0	4,5,8,8,7,13	0,0,1,0,0,0	234	96	1	1.0	1.0,1.0,1.0,0.787,NA,1.0	1.0,1.0,0.766,1.0,1.0,1.0	-0.004
1241	"ENSMUSG00000057132"	"Rpgrip1"	chr14	+	52152065	52152318	52152202	52152318	52150357	52150493	1241	0,1,0,0,0,0	0,1,0,0,0,0	0,0,0,0,0,0	0,0,0,0,1,0	233	96	1	1.0	NA,0.292,NA,NA,NA,NA	NA,NA,NA,NA,0.0,NA	0.292
1243	"ENSMUSG00000007610"	"Gtpbp3"	chr8	+	71490654	71490967	71490894	71490967	71490334	71490537	1243	1,2,3,0,0,1	1,4,1,0,0,0	2,1,0,1,1,2	0,0,1,2,2,0	336	96	1	1.0	0.222,0.125,0.462,NA,NA,1.0	1.0,1.0,0.0,0.125,0.125,1.0	-0.089
1246	"ENSMUSG00000020608"	"Smc6"	chr12	+	11297102	11297285	11297149	11297285	11294922	11295083	1246	0,0,0,0,0,0	7,3,3,2,1,3	0,0,1,0,0,0	4,12,5,3,4,7	143	96	1	1.0	0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.118,0.0,0.0,0.0	-0.02
1248	"ENSMUSG00000064302"	"Clasp1"	chr1	+	118543101	118543346	118543104	118543346	118539265	118539369	1248	1,1,1,0,2,1	0,0,0,1,0,0	2,2,5,0,2,2	0,0,0,0,0,0	99	96	1	1.0	1.0,1.0,1.0,0.0,1.0,1.0	1.0,1.0,1.0,NA,1.0,1.0	-0.167
1250	"ENSMUSG00000004221"	"Ikbkg"	chrX	+	74437163	74437282	74437166	74437282	74433802	74434014	1250	5,9,5,0,4,5	0,3,0,0,0,1	3,3,4,2,5,3	0,0,0,1,2,0	99	96	1	1.0	1.0,0.744,1.0,NA,1.0,0.829	1.0,1.0,1.0,0.66,0.708,1.0	0.02
1253	"ENSMUSG00000030032"	"Wdr54"	chr6	-	83155648	83155871	83155648	83155795	83156174	83156245	1253	1,1,1,0,0,0	0,0,0,1,0,0	0,0,1,0,0,1	0,0,0,0,0,0	172	96	1	1.0	1.0,1.0,1.0,0.0,NA,NA	NA,NA,1.0,NA,NA,1.0	-0.25
1254	"ENSMUSG00000021431"	"Snrnp48"	chr13	+	38214604	38216513	38216324	38216513	38211066	38211141	1254	11,15,8,8,11,14	3,0,1,0,2,3	8,12,5,15,6,11	7,4,2,5,1,2	1816	96	0.094992941942	1.0	0.162,1.0,0.297,1.0,0.225,0.198	0.057,0.137,0.117,0.137,0.241,0.225	0.328
1255	"ENSMUSG00000007817"	"Zmiz1"	chr14	+	25646716	25647007	25646734	25647007	25645658	25645857	1255	6,7,1,4,2,3	4,3,1,1,3,0	4,5,1,9,5,7	0,0,0,1,4,2	114	96	0.0116916466257	0.418341730826	0.558,0.663,0.457,0.771,0.36,1.0	1.0,1.0,1.0,0.883,0.513,0.747	-0.222
1267	"ENSMUSG00000038618"	"Rassf7"	chr7	+	141216999	141217712	141217028	141217712	141216720	141216851	1267	10,8,3,6,4,10	2,1,0,0,0,0	3,3,6,9,4,10	0,0,0,0,1,1	125	96	1	1.0	0.793,0.86,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,0.754,0.885	0.002
1271	"ENSMUSG00000026632"	"Tatdn3"	chr1	-	191049281	191049362	191049281	191049359	191052859	191052972	1271	0,0,1,0,0,0	0,2,0,1,0,0	0,0,0,0,0,0	1,2,0,2,2,1	99	96	1	1.0	NA,0.0,1.0,0.0,NA,NA	0.0,0.0,NA,0.0,0.0,0.0	0.333
1272	"ENSMUSG00000054499"	"Dedd2"	chr7	-	25218800	25219167	25218800	25219031	25219786	25219859	1272	2,4,1,3,3,5	0,0,1,0,1,0	4,1,3,4,3,4	0,0,0,0,1,0	232	96	1	1.0	1.0,1.0,0.293,1.0,0.554,1.0	1.0,1.0,1.0,1.0,0.554,1.0	-0.118
1273	"ENSMUSG00000020230"	"Prmt2"	chr10	-	76208411	76208673	76208411	76208583	76209337	76209474	1273	0,0,1,0,0,1	1,3,0,1,1,4	0,0,1,0,0,0	2,0,0,0,1,0	186	96	1	1.0	0.0,0.0,1.0,0.0,0.0,0.114	0.0,NA,1.0,NA,0.0,NA	-0.148
1275	"ENSMUSG00000039671"	"Zmynd8"	chr2	-	165846020	165846239	165846020	165846164	165851999	165852148	1275	2,6,5,5,4,4	3,2,0,3,5,7	5,3,7,8,6,10	2,3,3,8,3,5	171	96	0.759774947401	1.0	0.272,0.627,1.0,0.483,0.31,0.243	0.584,0.36,0.567,0.36,0.529,0.529	0.001
1278	"ENSMUSG00000030512"	"Snrpa1"	chr7	+	66069423	66070665	66070589	66070665	66069166	66069213	1278	12,15,9,13,4,10	0,0,0,0,0,0	9,16,11,16,10,26	0,0,0,1,0,0	1262	96	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.549,1.0,1.0	0.075
1283	"ENSMUSG00000029501"	"Ankle2"	chr5	+	110237654	110237851	110237657	110237851	110236272	110236479	1283	9,1,0,1,4,6	0,1,0,0,0,1	3,3,3,7,7,1	0,1,0,0,0,0	99	96	1	1.0	1.0,0.492,NA,1.0,1.0,0.853	1.0,0.744,1.0,1.0,1.0,1.0	-0.088
1286	"ENSMUSG00000025159"	"Mms19"	chr19	-	41953916	41954017	41953916	41954014	41954465	41954547	1286	5,3,0,1,2,3	2,1,1,2,0,1	2,2,2,4,1,2	2,2,0,0,2,3	99	96	0.400543406909	1.0	0.708,0.744,0.0,0.327,1.0,0.744	0.492,0.492,1.0,1.0,0.327,0.393	-0.03
1287	"ENSMUSG00000025159"	"Mms19"	chr19	-	41955418	41955596	41955418	41955573	41955822	41955961	1287	0,2,0,0,0,0	8,5,0,3,2,7	0,0,2,1,0,0	3,1,0,1,3,5	119	96	1	1.0	0.0,0.244,NA,0.0,0.0,0.0	0.0,0.0,1.0,0.447,0.0,0.0	-0.192
1288	"ENSMUSG00000025159"	"Mms19"	chr19	-	41955822	41955983	41955822	41955961	41956508	41956586	1288	0,0,1,0,0,0	0,4,2,7,10,9	0,0,0,0,0,0	3,6,1,5,0,0	118	96	1	1.0	NA,0.0,0.289,0.0,0.0,0.0	0.0,0.0,0.0,0.0,NA,NA	0.058
1292	"ENSMUSG00000047617"	"Paxx"	chr2	-	25459774	25459915	25459774	25459859	25460008	25460074	1292	0,1,0,0,0,1	0,3,0,0,0,3	0,2,1,0,1,0	0,3,3,2,2,1	152	96	1	1.0	NA,0.174,NA,NA,NA,0.174	NA,0.296,0.174,0.0,0.24,0.0	0.032
1293	"ENSMUSG00000044308"	"Ubr3"	chr2	+	69917076	69917235	69917079	69917235	69914413	69914553	1293	3,8,1,0,3,2	0,1,0,0,0,1	5,3,3,12,3,4	1,2,2,3,4,0	99	96	1	1.0	1.0,0.886,1.0,NA,1.0,0.66	0.829,0.593,0.593,0.795,0.421,1.0	0.204
1295	"ENSMUSG00000037003"	"Tns2"	chr15	+	102112407	102112576	102112428	102112576	102111081	102112293	1295	0,5,0,0,0,0	10,13,9,21,9,14	0,0,1,1,0,1	5,5,10,13,9,11	117	96	1	1.0	0.0,0.24,0.0,0.0,0.0,0.0	0.0,0.0,0.076,0.059,0.0,0.069	0.006
1296	"ENSMUSG00000021711"	"Trappc13"	chr13	-	104144403	104144554	104144403	104144551	104147243	104147344	1296	3,2,4,3,8,4	3,4,4,2,2,1	3,9,1,6,5,6	2,5,3,8,6,4	99	96	0.390443600042	1.0	0.492,0.327,0.492,0.593,0.795,0.795	0.593,0.636,0.244,0.421,0.447,0.593	0.093
1298	"ENSMUSG00000033411"	"Ctdspl2"	chr2	+	121978891	121979041	121978894	121979041	121977330	121977469	1298	2,2,2,0,0,3	0,0,0,0,0,0	2,2,0,0,0,3	1,0,0,0,0,0	99	96	1	1.0	1.0,1.0,1.0,NA,NA,1.0	0.66,1.0,NA,NA,NA,1.0	0.113
1304	"ENSMUSG00000020993"	"Trappc6b"	chr12	-	59050267	59050398	59050267	59050385	59051640	59051708	1304	0,0,1,1,0,0	15,24,10,15,9,16	0,0,0,0,1,1	14,13,14,12,11,15	109	96	1	1.0	0.0,0.0,0.081,0.055,0.0,0.0	0.0,0.0,0.0,0.0,0.074,0.055	0.001
1305	"ENSMUSG00000021905"	"Dph3"	chr14	-	32084906	32085107	32084906	32084981	32085409	32085609	1305	0,2,2,0,1,5	5,9,6,6,7,5	0,2,1,4,3,4	6,12,8,10,10,8	222	96	0.573981245691	1.0	0.0,0.088,0.126,0.0,0.058,0.302	0.0,0.067,0.051,0.147,0.115,0.178	0.003
1306	"ENSMUSG00000028906"	"Epb41"	chr4	-	131967787	131967975	131967787	131967972	131974683	131974856	1306	13,22,11,13,12,17	2,1,2,1,3,2	16,16,8,26,9,18	1,2,0,5,1,1	99	96	0.664042615127	1.0	0.863,0.955,0.842,0.927,0.795,0.892	0.939,0.886,1.0,0.835,0.897,0.946	-0.038
1311	"ENSMUSG00000017221"	"Psmd3"	chr11	+	98693310	98693497	98693382	98693497	98690915	98691019	1311	5,3,0,1,0,3	35,56,18,44,27,36	1,0,1,3,0,4	14,30,39,58,31,47	168	96	0.368206391478	1.0	0.075,0.03,0.0,0.013,0.0,0.045	0.039,0.0,0.014,0.029,0.0,0.046	0.006
1313	"ENSMUSG00000074733"	"Zfp950"	chr19	-	61118226	61118350	61118226	61118347	61120318	61120452	1313	0,1,0,0,0,0	1,0,0,0,0,0	0,1,0,0,0,0	0,0,0,0,0,0	99	96	1	1.0	0.0,1.0,NA,NA,NA,NA	NA,1.0,NA,NA,NA,NA	-0.5
1314	"ENSMUSG00000047417"	"Rexo1"	chr10	-	80543300	80543497	80543300	80543411	80543646	80543720	1314	0,0,0,0,0,1	2,1,2,2,0,2	0,0,0,0,0,0	0,0,2,0,3,0	182	96	1	1.0	0.0,0.0,0.0,0.0,NA,0.209	NA,NA,0.0,NA,0.0,NA	0.042
1315	"ENSMUSG00000047417"	"Rexo1"	chr10	-	80544282	80544444	80544282	80544420	80544759	80544873	1315	0,0,0,0,0,1	2,3,3,1,1,3	0,0,0,0,0,0	3,2,2,3,2,11	120	96	1	1.0	0.0,0.0,0.0,0.0,0.0,0.211	0.0,0.0,0.0,0.0,0.0,0.0	0.035
1316	"ENSMUSG00000047417"	"Rexo1"	chr10	-	80544759	80544894	80544759	80544873	80545462	80545586	1316	0,0,0,0,0,0	3,5,2,3,0,5	1,0,0,0,0,0	3,3,7,1,0,3	117	96	1	1.0	0.0,0.0,0.0,0.0,NA,0.0	0.215,0.0,0.0,0.0,NA,0.0	-0.043
1319	"ENSMUSG00000048677"	"Tpcn2"	chr7	-	145277108	145277731	145277108	145277225	145278736	145278914	1319	1,0,0,0,1,0	0,1,0,1,1,0	0,0,0,0,1,0	0,0,0,0,0,0	602	96	1	1.0	1.0,0.0,NA,0.0,0.138,NA	NA,NA,NA,NA,1.0,NA	-0.716
1320	"ENSMUSG00000027411"	"Vps16"	chr2	+	130441607	130441705	130441616	130441705	130441394	130441503	1320	2,10,7,8,6,4	0,0,0,0,0,0	5,10,7,8,5,5	0,0,0,0,0,1	105	96	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,0.821	0.03
1322	"ENSMUSG00000038975"	"Rabggtb"	chr3	-	153908789	153908915	153908789	153908899	153909348	153909459	1322	13,20,5,14,12,15	0,2,0,0,5,7	8,13,18,20,22,20	0,1,3,3,0,4	112	96	0.383737390476	1.0	1.0,0.896,1.0,1.0,0.673,0.647	1.0,0.918,0.837,0.851,1.0,0.811	-0.033
1325	"ENSMUSG00000004562"	"Arhgef40"	chr14	+	51990881	51991030	51990903	51991030	51990047	51990215	1325	0,0,0,0,0,0	2,2,0,0,0,2	0,0,0,1,0,0	0,3,1,0,2,2	118	96	1	1.0	0.0,0.0,NA,NA,NA,0.0	NA,0.0,0.0,1.0,0.0,0.0	-0.2
1327	"ENSMUSG00000004562"	"Arhgef40"	chr14	+	52004599	52004742	52004611	52004742	52003972	52004116	1327	0,0,0,0,0,0	1,3,0,3,2,3	0,1,0,0,0,0	0,1,2,5,2,4	108	96	1	1.0	0.0,0.0,NA,0.0,0.0,0.0	NA,0.471,0.0,0.0,0.0,0.0	-0.094
1328	"ENSMUSG00000004562"	"Arhgef40"	chr14	+	52004878	52005035	52004988	52005035	52004611	52004742	1328	0,0,0,0,1,0	3,3,0,0,1,2	1,2,2,1,3,0	4,0,0,2,2,1	206	96	1	1.0	0.0,0.0,NA,NA,0.318,0.0	0.104,1.0,1.0,0.189,0.411,0.0	-0.371
1329	"ENSMUSG00000004562"	"Arhgef40"	chr14	+	52005158	52005623	52005340	52005623	52004988	52005035	1329	0,4,0,0,1,2	3,4,2,0,0,0	2,5,2,1,1,2	1,1,0,0,0,4	278	96	1	1.0	0.0,0.257,0.0,NA,1.0,1.0	0.409,0.633,1.0,1.0,1.0,0.147	-0.247
1331	"ENSMUSG00000001763"	"Tspan33"	chr6	+	29710586	29710714	29710589	29710714	29709940	29709998	1331	7,10,3,0,3,4	5,4,1,0,1,1	0,1,1,4,7,13	3,1,3,0,1,2	99	96	1	1.0	0.576,0.708,0.744,NA,0.744,0.795	0.0,0.492,0.244,1.0,0.872,0.863	0.135
1334	"ENSMUSG00000027282"	"Mtch2"	chr2	+	90852815	90852866	90852839	90852866	90849597	90849704	1334	1,0,0,1,0,0	21,28,16,31,22,29	0,0,0,1,1,1	24,36,20,46,30,60	120	96	1	1.0	0.037,0.0,0.0,0.025,0.0,0.0	0.0,0.0,0.0,0.017,0.026,0.013	0.001
1335	"ENSMUSG00000027282"	"Mtch2"	chr2	+	90853023	90853113	90853050	90853113	90852839	90852866	1335	0,0,0,1,0,1	26,31,14,29,26,29	0,1,0,1,0,1	37,45,23,49,42,58	123	96	1	1.0	0.0,0.0,0.0,0.026,0.0,0.026	0.0,0.017,0.0,0.016,0.0,0.013	0.001
1337	"ENSMUSG00000030689"	"Ino80e"	chr7	-	126857225	126857342	126857225	126857291	126857675	126857787	1337	5,13,1,10,7,2	0,0,0,0,0,0	3,7,2,7,3,13	0,0,0,0,0,2	147	96	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,0.809	0.032
1346	"ENSMUSG00000038902"	"Pogz"	chr3	+	94864457	94864667	94864484	94864667	94864087	94864378	1346	3,2,0,1,0,0	0,1,2,0,0,0	2,1,1,8,0,10	0,0,1,1,1,1	123	96	1	1.0	1.0,0.61,0.0,1.0,NA,NA	1.0,1.0,0.438,0.862,0.0,0.886	-0.045
1353	"ENSMUSG00000028249"	"Sdcbp"	chr4	+	6385025	6385187	6385028	6385187	6380989	6381099	1353	17,31,14,24,22,25	9,3,6,5,4,6	7,28,12,22,20,22	8,14,6,14,6,7	99	96	0.016085916069	0.511621497195	0.647,0.909,0.693,0.823,0.842,0.802	0.459,0.66,0.66,0.604,0.764,0.753	0.136
